distance,damage
670,51.773048400879
671,51.46068572998
672,51.149269104004
673,50.838794708252
674,50.529270172119
675,50.220687866211
676,49.913051605225
677,49.606357574463
678,49.30061340332
679,48.995811462402
680,48.691955566406
681,48.389045715332
682,48.087078094482
683,47.786056518555
684,47.485980987549
685,47.186851501465
686,46.888668060303
687,46.591426849365
688,46.29513168335
689,45.999782562256
690,45.705375671387
691,45.411914825439
692,45.119403839111
693,44.827831268311
694,44.537208557129
695,44.247528076172
696,43.958793640137
697,43.671005249023
698,43.384162902832
699,43.098262786865
700,42.81330871582
701,42.529300689697
702,42.246238708496
703,41.96411895752
704,41.682945251465
705,41.402717590332
706,41.123435974121
707,40.845100402832
708,40.567707061768
709,40.291259765625
710,40.015754699707
711,39.741199493408
712,39.467586517334
713,39.194919586182
714,38.923198699951
715,38.652420043945
716,38.382591247559
717,38.113704681396
718,37.845764160156
719,37.578765869141
720,37.312717437744
721,37.047611236572
722,36.783451080322
723,36.520233154297
724,36.257965087891
725,35.996639251709
726,35.736259460449
727,35.476821899414
728,35.218334197998
729,34.960788726807
730,34.704189300537
731,34.448532104492
732,34.193824768066
733,33.940059661865
734,33.687240600586
735,33.435367584229
736,33.184436798096
737,32.934455871582
738,32.685417175293
739,32.437324523926
740,32.190174102783
741,31.943971633911
742,31.698713302612
743,31.454401016235
744,31.211032867432
745,30.96861076355
746,30.727132797241
747,30.486600875854
748,30.247013092041
749,30.008371353149
750,29.770673751831
751,29.533922195435
752,29.298114776611
753,29.06325340271
754,28.82933807373
755,28.596366882324
756,28.364339828491
757,28.13325881958
758,27.903123855591
759,27.673933029175
760,27.445688247681
761,27.21838760376
762,26.992031097412
763,26.766620635986
764,26.542156219482
765,26.318635940552
766,26.096061706543
767,25.874431610107
768,25.653747558594
769,25.434009552002
770,25.215213775635
771,24.997365951538
772,24.780462265015
773,24.564502716064
774,24.349489212036
775,24.13542175293
776,23.922298431396
777,23.710119247437
778,23.498886108398
779,23.288599014282
780,23.079256057739
781,22.870859146118
782,22.66340637207
783,22.456897735596
784,22.251337051392
785,22.046718597412
786,21.843048095703
787,21.640321731567
788,21.438539505005
789,21.237703323364
790,21.037811279297
791,20.838865280151
792,20.640865325928
793,20.443809509277
794,20.2476978302
795,20.052532196045
796,19.858312606812
797,19.665037155151
798,19.472705841064
799,19.281320571899
800,19.090881347656
801,18.901386260986
802,18.712837219238
803,18.525232315063
804,18.338573455811
805,18.152858734131
806,17.968090057373
807,17.784267425537
808,17.601387023926
809,17.419454574585
810,17.238466262817
811,17.058422088623
812,16.879323959351
813,16.701171875
814,16.523963928223
815,16.347702026367
816,16.172384262085
817,15.99801158905
818,15.824584007263
819,15.652102470398
820,15.480565071106
821,15.309973716736
822,15.140326499939
823,14.971625328064
824,14.803869247437
825,14.637057304382
826,14.47119140625
827,14.306270599365
828,14.142294883728
829,13.979264259338
830,13.817178726196
831,13.656038284302
832,13.495843887329
833,13.33659362793
834,13.178288459778
835,13.020929336548
836,12.864514350891
837,12.709045410156
838,12.554520606995
839,12.400941848755
840,12.248307228088
841,12.096618652344
842,11.945875167847
843,11.796076774597
844,11.647223472595
845,11.499315261841
846,11.352352142334
847,11.206334114075
848,11.061261177063
849,10.917133331299
850,10.773951530457
851,10.631713867188
852,10.49042224884
853,10.350074768066
854,10.210673332214
855,10.072216033936
856,9.9347047805786
857,9.7981386184692
858,9.6625165939331
859,9.5278406143188
860,9.3941097259521
861,9.261323928833
862,9.1294832229614
863,8.9985885620117
864,8.8686380386353
865,8.7396326065063
866,8.611572265625
867,8.4844579696655
868,8.3582878112793
869,8.2330636978149
870,8.1087837219238
871,7.9854497909546
872,7.8630604743958
873,7.7416167259216
874,7.6211175918579
875,7.5015640258789
876,7.3829555511475
877,7.2652921676636
878,7.1485738754272
879,7.0328011512756
880,6.9179730415344
881,6.8040904998779
882,6.6911525726318
883,6.5791602134705
884,6.4681129455566
885,6.3580107688904
886,6.2488541603088
887,6.1406421661377
888,6.0333757400513
889,5.9270539283752
890,5.8216776847839
891,5.7172465324402
892,5.613760471344
893,5.5112195014954
894,5.4096236228943
895,5.3089733123779
896,5.209267616272
897,5.1105074882507
898,5.0126924514771
899,4.9158225059509
900,4.8198976516724
901,4.7249178886414
902,4.6308836936951
903,4.5377941131592
904,4.445650100708
905,4.3544511795044
906,4.2641968727112
907,4.1748886108398
908,4.0865249633789
909,3.9991064071655
910,3.9126331806183
911,3.8271050453186
912,3.7425222396851
913,3.6588842868805
914,3.5761916637421
915,3.4944443702698
916,3.4136419296265
917,3.3337848186493
918,3.2548727989197
919,3.1769061088562
920,3.0998842716217
921,3.0238077640533
922,2.9486763477325
923,2.8744902610779
924,2.8012492656708
925,2.7289533615112
926,2.6576025485992
927,2.5871968269348
928,2.5177364349365
929,2.4492211341858
930,2.3816511631012
931,2.3150262832642
932,2.2493464946747
933,2.1846117973328
934,2.1208221912384
935,2.0579779148102
936,1.9960788488388
937,1.9351247549057
938,1.8751159906387
939,1.81605219841
940,1.7579337358475
941,1.7007603645325
942,1.644532084465
943,1.5892490148544
944,1.5349111557007
945,1.4815183877945
946,1.4290708303452
947,1.3775684833527
948,1.3270112276077
949,1.2773990631104
950,1.2287321090698
951,1.1810103654861
952,1.13423371315
953,1.0884022712708
954,1.043515920639
955,0.99957478046417
956,0.95657879114151
957,0.91452795267105
958,0.8734222650528
959,0.83326178789139
960,0.79404640197754
961,0.75577622652054
962,0.71845120191574
963,0.68207132816315
964,0.64663660526276
965,0.61214703321457
966,0.57860267162323
967,0.54600340127945
968,0.51434934139252
969,0.48364043235779
970,0.45387667417526
971,0.42505809664726
972,0.39718464016914
973,0.37025636434555
974,0.34427326917648
975,0.31923532485962
976,0.29514253139496
977,0.2719948887825
978,0.24979241192341
979,0.22853510081768
980,0.20822295546532
981,0.18885596096516
982,0.17043413221836
983,0.15295746922493
984,0.13642597198486
985,0.12083961814642
986,0.10619843751192
987,0.092502415180206
988,0.079751551151276
989,0.06794585287571
990,0.057085312902927
991,0.04716993495822
992,0.038199719041586
993,0.030174663290381
994,0.023094769567251
995,0.016960037872195
996,0.011770466342568
997,0.0075260582379997
998,0.0042268112301826
999,0.0018727259011939
1000,0.00046380257117562
