distance,damage
499,124.36000061035
500,124.19000244141
501,124
502,123.79000091553
503,123.55999755859
504,123.30999755859
505,123.04000091553
506,122.75
507,122.44000244141
508,122.11000061035
509,121.76000213623
510,121.38999938965
511,121
512,120.58999633789
513,120.16000366211
514,119.70999908447
515,119.23999786377
516,118.75
517,118.23999786377
518,117.70999908447
519,117.16000366211
520,116.58999633789
521,116
522,115.38999938965
523,114.76000213623
524,114.11000061035
525,113.44000244141
526,112.75
527,112.04000091553
528,111.30999755859
529,110.55999755859
530,109.79000091553
531,109
532,108.19000244141
533,107.36000061035
534,106.51000213623
535,105.63999938965
536,104.75
537,103.83999633789
538,102.91000366211
539,101.95999908447
540,100.98999786377
541,100
542,98.98999786377
542,91.068824768066
543,97.959999084473
543,90.870162963867
544,96.910003662109
544,90.671508789063
545,95.839996337891
545,90.472839355469
546,94.75
546,90.274154663086
547,93.639999389648
547,90.075477600098
548,92.51000213623
548,89.876792907715
549,91.360000610352
549,89.678108215332
550,90.190002441406
550,89.479415893555
551,89
551,89.280708312988
552,87.790000915527
552,89.082008361816
553,86.559997558594
553,88.88330078125
554,85.309997558594
554,88.684593200684
555,84.040000915527
555,88.485877990723
556,82.75
556,88.287155151367
557,81.440002441406
557,88.088424682617
558,80.110000610352
558,87.889694213867
559,78.76000213623
559,87.690963745117
560,77.389999389648
560,87.492225646973
561,76
561,87.293479919434
562,74.589996337891
562,87.0947265625
563,73.160003662109
563,86.895973205566
564,71.709999084473
564,86.697212219238
565,70.23999786377
565,86.498458862305
566,68.75
566,86.299690246582
567,67.23999786377
567,86.100929260254
568,65.709999084473
568,85.902145385742
569,64.160003662109
569,85.703369140625
570,62.590000152588
570,85.504585266113
571,61
571,85.305793762207
572,59.389999389648
572,85.107002258301
573,57.759998321533
573,84.908210754395
574,56.110000610352
574,84.709411621094
575,54.439998626709
575,84.510604858398
576,52.75
576,84.311805725098
577,51.040000915527
577,84.112983703613
578,49.310001373291
578,83.914169311523
579,47.560001373291
579,83.715339660645
580,45.790000915527
580,83.516525268555
581,44
581,83.317695617676
582,42.189998626709
582,83.118858337402
583,40.360000610352
583,82.920028686523
584,38.509998321533
584,82.72119140625
585,36.639999389648
585,82.522338867188
586,34.75
586,82.32349395752
587,32.840000152588
587,82.124641418457
588,30.909999847412
588,81.92578125
589,28.959999084473
589,81.726928710938
590,26.989999771118
590,81.528060913086
591,25
591,81.329200744629
592,22.989999771118
592,81.130317687988
593,20.959999084473
593,80.931442260742
594,18.909999847412
594,80.732566833496
595,16.840000152588
595,80.53369140625
596,14.75
596,80.334800720215
597,12.640000343323
597,80.13591003418
598,10.510000228882
598,79.93701171875
599,8.3599996566772
599,79.738121032715
600,6.1900000572205
600,79.539222717285
601,4
601,79.340309143066
602,1.789999961853
602,79.141403198242
603,-0.43999999761581
603,78.942489624023
604,-2.6900000572205
604,78.743576049805
605,-4.960000038147
605,78.544654846191
606,-7.25
606,78.345741271973
607,-9.5600004196167
607,78.146812438965
608,-11.890000343323
608,77.947875976563
609,-14.239999771118
609,77.748947143555
610,-16.610000610352
610,77.550010681152
611,-19
611,77.35107421875
612,-21.409999847412
612,77.152122497559
613,-23.840000152588
613,76.953170776367
614,-26.290000915527
614,76.754219055176
615,-28.760000228882
615,76.555274963379
616,-31.25
616,76.356323242188
617,-33.759998321533
617,76.157356262207
618,-36.290000915527
618,75.958396911621
619,-38.840000152588
619,75.759422302246
620,-41.409999847412
620,75.56046295166
621,-44
621,75.361488342285
622,-46.610000610352
622,75.162498474121
623,-49.240001678467
623,74.963523864746
624,-51.889999389648
624,74.764533996582
625,-54.560001373291
625,74.565551757813
626,-57.25
626,74.366561889648
627,-59.959999084473
627,74.16756439209
628,-62.689998626709
628,73.968574523926
629,-65.440002441406
629,73.769577026367
630,-68.209999084473
630,73.57056427002
631,-71
631,73.371566772461
632,-73.809997558594
632,73.172554016113
633,-76.639999389648
633,72.97354888916
634,-79.48999786377
634,72.774536132813
635,-82.360000610352
635,72.575508117676
636,-85.25
636,72.376487731934
637,-88.160003662109
637,72.177467346191
638,-91.089996337891
638,71.978439331055
639,-94.040000915527
639,71.779403686523
640,-97.01000213623
640,71.580368041992
641,-100
641,71.381332397461
642,-103.01000213623
642,71.18229675293
643,-106.04000091553
643,70.983245849609
644,-109.08999633789
644,70.784210205078
645,-112.16000366211
645,70.585159301758
646,-115.25
646,70.386108398438
647,-118.36000061035
647,70.187057495117
648,-121.48999786377
648,69.987991333008
649,-124.63999938965
649,69.788940429688
650,-127.80999755859
650,69.589874267578
651,-131
651,69.390808105469
652,-134.21000671387
652,69.191741943359
653,-137.44000244141
653,68.99267578125
654,-140.69000244141
654,68.793594360352
655,-143.96000671387
655,68.594512939453
656,-147.25
656,68.395446777344
657,-150.55999755859
657,68.196365356445
658,-153.88999938965
658,67.997268676758
659,-157.24000549316
659,67.79817199707
660,-160.61000061035
660,67.599090576172
661,-164
661,67.399993896484
662,-167.41000366211
662,67.200897216797
663,-170.83999633789
663,67.001800537109
664,-174.28999328613
664,66.802688598633
665,-177.75999450684
665,66.603591918945
666,-181.25
666,66.404495239258
667,-184.75999450684
667,66.205383300781
668,-188.28999328613
668,66.006271362305
669,-191.83999633789
669,65.807144165039
670,-195.41000366211
670,65.608032226563
671,-199
671,65.408905029297
672,-202.61000061035
672,65.20979309082
673,-206.24000549316
673,65.010665893555
674,-209.88999938965
674,64.811538696289
675,-213.55999755859
675,64.612396240234
676,-217.25
676,64.413269042969
677,-220.96000671387
677,64.214126586914
678,-224.69000244141
678,64.014999389648
679,-228.44000244141
679,63.815856933594
680,-232.21000671387
680,63.616714477539
681,-236
681,63.417556762695
682,-239.80999755859
682,63.218414306641
683,-243.63999938965
683,63.019271850586
684,-247.49000549316
684,62.820114135742
685,-251.36000061035
685,62.620956420898
686,-255.25
686,62.421798706055
687,-259.16000366211
687,62.222640991211
688,-263.08999633789
688,62.023483276367
689,-267.04000854492
689,61.824310302734
690,-271.01000976563
690,61.625137329102
691,-275
691,61.425979614258
692,-279.01000976563
692,61.226806640625
693,-283.04000854492
693,61.027618408203
694,-287.08999633789
694,60.82844543457
695,-291.16000366211
695,60.629272460938
696,-295.25
696,60.430084228516
697,-299.35998535156
697,60.230911254883
698,-303.48999023438
698,60.031707763672
699,-307.64001464844
699,59.832534790039
700,-311.80999755859
700,59.633331298828
701,-316
701,59.434143066406
702,-320.20999145508
702,59.234939575195
703,-324.44000244141
703,59.035751342773
704,-328.69000244141
704,58.836547851563
705,-332.95999145508
705,58.637344360352
706,-337.25
706,58.438125610352
707,-341.55999755859
707,58.238922119141
708,-345.89001464844
708,58.03971862793
709,-350.23999023438
709,57.840515136719
710,-354.60998535156
710,57.641296386719
711,-359
711,57.442077636719
712,-363.41000366211
712,57.242858886719
713,-367.83999633789
713,57.043640136719
714,-372.29000854492
714,56.844421386719
715,-376.76000976563
715,56.64518737793
716,-381.25
716,56.44596862793
717,-385.76000976563
717,56.246734619141
718,-390.29000854492
718,56.047500610352
719,-394.83999633789
719,55.848281860352
720,-399.41000366211
720,55.649032592773
721,-404
721,55.449798583984
722,-408.60998535156
722,55.250564575195
723,-413.23999023438
723,55.051315307617
724,-417.89001464844
724,54.852066040039
725,-422.55999755859
725,54.65283203125
726,-427.25
726,54.453567504883
727,-431.95999145508
727,54.254333496094
728,-436.69000244141
728,54.055068969727
729,-441.44000244141
729,53.855819702148
730,-446.20999145508
730,53.65657043457
731,-451
731,53.457305908203
732,-455.80999755859
732,53.258041381836
733,-460.64001464844
733,53.058792114258
734,-465.48999023438
734,52.859512329102
735,-470.35998535156
735,52.660247802734
736,-475.25
736,52.460983276367
737,-480.16000366211
737,52.26171875
738,-485.08999633789
738,52.062454223633
739,-490.04000854492
739,51.863174438477
740,-495.01000976563
740,51.66389465332
741,-500
741,51.464614868164
742,-505.01000976563
742,51.265335083008
743,-510.04000854492
743,51.066055297852
744,-515.09002685547
744,50.866775512695
745,-520.15997314453
745,50.66748046875
746,-525.25
746,50.468200683594
747,-530.35998535156
747,50.268905639648
748,-535.48999023438
748,50.069610595703
749,-540.64001464844
749,49.870315551758
750,-545.80999755859
750,49.671035766602
751,49.471725463867
752,49.272430419922
753,49.073135375977
754,48.873825073242
755,48.674514770508
756,48.475219726563
757,48.275894165039
758,48.076599121094
759,47.87727355957
760,47.677978515625
761,47.478652954102
762,47.279342651367
763,47.080017089844
764,46.88069152832
765,46.681365966797
766,46.482055664063
767,46.282730102539
768,46.083389282227
769,45.884063720703
770,45.68473815918
771,45.485397338867
772,45.286071777344
773,45.086730957031
774,44.887390136719
775,44.688064575195
776,44.488708496094
777,44.289367675781
778,44.090026855469
779,43.890670776367
780,43.691329956055
781,43.491973876953
782,43.292617797852
783,43.093276977539
784,42.893920898438
785,42.694564819336
786,42.495193481445
787,42.295852661133
788,42.096481323242
789,41.897109985352
790,41.69775390625
791,41.498382568359
792,41.299026489258
793,41.099655151367
794,40.900283813477
795,40.700912475586
796,40.501541137695
797,40.302154541016
798,40.102783203125
799,39.903396606445
800,39.704025268555
801,39.504638671875
802,39.305252075195
803,39.105865478516
804,38.906478881836
805,38.707107543945
806,38.507705688477
807,38.308303833008
808,38.108917236328
809,37.909530639648
810,37.71012878418
811,37.5107421875
812,37.311340332031
813,37.111938476563
814,36.912536621094
815,36.713134765625
816,36.513732910156
817,36.314331054688
818,36.11491394043
819,35.915512084961
820,35.716094970703
821,35.516677856445
822,35.317276000977
823,35.117858886719
824,34.918441772461
825,34.719024658203
826,34.519607543945
827,34.320190429688
828,34.120758056641
829,33.921340942383
830,33.721923828125
831,33.522491455078
832,33.32307434082
833,33.123626708984
834,32.924209594727
835,32.72477722168
836,32.525344848633
837,32.325912475586
838,32.126480102539
839,31.927032470703
840,31.727600097656
841,31.52815246582
842,31.328720092773
843,31.129287719727
844,30.929824829102
845,30.730392456055
846,30.530944824219
847,30.331497192383
848,30.132049560547
849,29.932601928711
850,29.733154296875
851,29.533706665039
852,29.334243774414
853,29.134780883789
854,28.935333251953
855,28.735870361328
856,28.536407470703
857,28.336959838867
858,28.137496948242
859,27.938034057617
860,27.738571166992
861,27.539108276367
862,27.339630126953
863,27.140167236328
864,26.940689086914
865,26.741226196289
866,26.541763305664
867,26.34228515625
868,26.142822265625
869,25.943344116211
870,25.743865966797
871,25.544387817383
872,25.344909667969
873,25.145431518555
874,24.945938110352
875,24.746475219727
876,24.546981811523
877,24.34748840332
878,24.148025512695
879,23.948532104492
880,23.749038696289
881,23.549545288086
882,23.350051879883
883,23.150573730469
884,22.951065063477
885,22.751586914063
886,22.55207824707
887,22.352600097656
888,22.153091430664
889,21.953598022461
890,21.754104614258
891,21.554595947266
892,21.355102539063
893,21.15559387207
894,20.956085205078
895,20.756591796875
896,20.557083129883
897,20.357574462891
898,20.158065795898
899,19.958557128906
900,19.759048461914
901,19.559524536133
902,19.360015869141
903,19.160507202148
904,18.960998535156
905,18.761489868164
906,18.561965942383
907,18.362442016602
908,18.16291809082
909,17.963409423828
910,17.763885498047
911,17.564361572266
912,17.364837646484
913,17.165313720703
914,16.965789794922
915,16.766265869141
916,16.566741943359
917,16.367202758789
918,16.167678833008
919,15.968154907227
920,15.768630981445
921,15.569091796875
922,15.369552612305
923,15.170013427734
924,14.970474243164
925,14.770950317383
926,14.571411132813
927,14.371871948242
928,14.172332763672
929,13.972793579102
930,13.773254394531
931,13.573715209961
932,13.374160766602
933,13.174621582031
934,12.975082397461
935,12.775527954102
936,12.575988769531
937,12.376434326172
938,12.176895141602
939,11.977340698242
940,11.777786254883
941,11.578231811523
942,11.378677368164
943,11.179138183594
944,10.979568481445
945,10.780014038086
946,10.580459594727
947,10.380905151367
948,10.181350708008
949,9.9817810058594
950,9.7822265625
951,9.5826568603516
952,9.3831024169922
953,9.1835479736328
954,8.9839782714844
955,8.7844085693359
956,8.5848541259766
957,8.3852691650391
958,8.1857147216797
959,7.9861450195313
960,7.7865753173828
961,7.5870056152344
962,7.3874359130859
963,7.1878662109375
964,6.9882965087891
965,6.7887115478516
966,6.5891418457031
967,6.3895568847656
968,6.1899871826172
969,5.9904174804688
970,5.7908325195313
971,5.5912628173828
972,5.3916778564453
973,5.1920928955078
974,4.9925079345703
975,4.7929229736328
976,4.5933380126953
977,4.3937530517578
978,4.1941680908203
979,3.9945831298828
980,3.7949981689453
981,3.5954132080078
982,3.3958282470703
983,3.1962432861328
984,2.9966583251953
985,2.7970581054688
986,2.5974731445313
987,2.3978729248047
988,2.1982727050781
989,1.9986724853516
990,1.7990875244141
991,1.5995025634766
992,1.39990234375
993,1.2003021240234
994,1.0007019042969
995,0.80110168457031
996,0.60150146484375
997,0.40190124511719
998,0.20230102539063
999,0.0027008056640625
1000,0
